sep=;
Time(HH:mm:ss.fff);Speed(km/h);Voltage(V);Current(A);Distance(km);Altitude(m);Date;SpeedGPS(km/h);Latitude;Longitude;AccuracyPosition(m);BatteryPercentage;WrongCRCs;AssistLevel;OffRoadMode;ErrorCode;DisplayTemp(C);MotorTemp(C);BatteryTemp(C);ControllerTemp(C);MotorPower(W);PedalCadence(rpm);HumanTorque(Nm);HeartRate(bpm)
15:48:38.720;9.50;52.56;1.00;6.22;167.90;2025-09-14;8.16;50.938543;34.7693492;6.98;88;0;7;0;1;28;205;205;205;53;0;0;255
15:48:38.900;9.50;52.62;2.00;6.22;167.90;2025-09-14;8.16;50.938543;34.7693492;6.98;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:39.115;9.50;52.56;2.00;6.22;167.90;2025-09-14;8.16;50.938543;34.7693492;6.98;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:39.330;9.50;52.54;2.00;6.22;167.90;2025-09-14;8.16;50.938543;34.7693492;6.98;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:39.537;9.98;52.82;2.50;6.22;167.90;2025-09-14;8.16;50.938543;34.7693492;6.98;88;0;7;0;1;28;205;205;205;132;0;0;255
15:48:39.844;9.98;52.91;2.00;6.22;167.90;2025-09-14;8.43;50.9385471;34.7693186;6.82;88;0;7;0;1;28;205;205;205;106;0;0;255
15:48:40.047;10.46;52.91;0.00;6.22;167.90;2025-09-14;8.43;50.9385471;34.7693186;6.82;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:40.257;10.46;52.71;0.50;6.22;167.90;2025-09-14;8.43;50.9385471;34.7693186;6.82;88;0;7;0;1;28;205;205;205;26;0;0;255
15:48:40.465;10.46;52.56;2.00;6.22;167.90;2025-09-14;8.43;50.9385471;34.7693186;6.82;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:40.684;10.58;52.47;2.50;6.22;167.90;2025-09-14;8.43;50.9385471;34.7693186;6.82;88;0;7;0;1;28;205;205;205;131;0;0;255
15:48:40.880;10.58;52.32;2.00;6.23;167.90;2025-09-14;9.14;50.9385431;34.7692889;6.68;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:41.100;10.58;52.36;3.50;6.23;168.50;2025-09-14;0.00;50.93838;34.7676849;141.19;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:41.296;11.30;52.25;4.00;6.23;168.50;2025-09-14;0.00;50.93838;34.7676849;141.19;88;0;7;0;1;28;205;205;205;209;0;0;255
15:48:41.486;11.30;52.16;3.50;6.23;168.50;2025-09-14;0.00;50.93838;34.7676849;141.19;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:41.661;12.02;52.16;4.00;6.23;168.50;2025-09-14;0.00;50.93838;34.7676849;141.19;88;0;7;0;1;28;205;205;205;209;0;0;255
15:48:41.879;12.02;51.99;3.50;6.23;167.80;2025-09-14;9.76;50.9385492;34.7692562;6.64;88;0;7;0;1;28;205;205;205;182;0;0;255
15:48:42.084;12.02;51.88;4.00;6.23;167.80;2025-09-14;9.76;50.9385492;34.7692562;6.64;88;0;7;0;1;28;205;205;205;208;0;0;255
15:48:42.263;12.62;51.81;5.50;6.23;167.80;2025-09-14;9.76;50.9385492;34.7692562;6.64;88;0;7;0;1;28;205;205;205;285;0;0;255
15:48:42.446;12.62;52.82;0.00;6.23;167.80;2025-09-14;9.76;50.9385492;34.7692562;6.64;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:42.658;12.62;52.89;0.00;6.23;167.80;2025-09-14;9.76;50.9385492;34.7692562;6.64;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:42.829;12.62;52.87;0.00;6.23;168.00;2025-09-14;9.52;50.9385631;34.7692209;6.69;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:43.048;12.99;52.91;0.00;6.23;168.00;2025-09-14;9.52;50.9385631;34.7692209;6.69;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:43.253;12.99;52.93;0.00;6.23;168.00;2025-09-14;9.52;50.9385631;34.7692209;6.69;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:43.466;12.87;52.73;0.00;6.23;168.00;2025-09-14;9.52;50.9385631;34.7692209;6.69;88;0;7;0;1;25;205;205;205;0;0;0;255
15:48:43.677;12.87;52.89;0.00;6.24;168.00;2025-09-14;9.52;50.9385631;34.7692209;6.69;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:43.887;12.87;52.93;0.00;6.24;168.50;2025-09-14;10.44;50.93859;34.7691802;6.82;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:44.097;12.62;52.91;0.00;6.24;168.50;2025-09-14;10.44;50.93859;34.7691802;6.82;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:44.274;12.62;52.82;0.00;6.24;168.50;2025-09-14;10.44;50.93859;34.7691802;6.82;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:44.455;12.62;52.36;0.50;6.24;168.50;2025-09-14;10.44;50.93859;34.7691802;6.82;88;0;7;0;1;25;205;205;205;26;0;0;255
15:48:44.659;12.50;52.52;1.00;6.24;168.50;2025-09-14;10.44;50.93859;34.7691802;6.82;88;0;7;0;1;28;205;205;205;53;0;0;255
15:48:44.875;12.50;52.41;1.00;6.24;168.50;2025-09-14;10.97;50.9386157;34.7691589;6.97;88;0;7;0;1;28;205;205;205;52;0;0;255
15:48:45.056;12.50;52.43;2.50;6.24;168.50;2025-09-14;10.97;50.9386157;34.7691589;6.97;88;0;7;0;1;28;205;205;205;131;0;0;255
15:48:45.235;12.62;52.38;3.50;6.24;168.50;2025-09-14;10.97;50.9386157;34.7691589;6.97;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:45.446;12.62;52.28;3.50;6.24;168.50;2025-09-14;10.97;50.9386157;34.7691589;6.97;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:45.629;12.75;52.19;5.00;6.24;168.50;2025-09-14;10.97;50.9386157;34.7691589;6.97;88;0;7;0;1;28;205;205;205;261;0;0;255
15:48:45.805;12.75;52.17;3.50;6.24;168.50;2025-09-14;11.04;50.9386445;34.7691449;7.19;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:46.015;12.75;51.88;5.00;6.24;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;259;0;0;255
15:48:46.220;13.23;51.86;5.50;6.24;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;285;0;0;255
15:48:46.440;13.23;52.84;0.00;6.24;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:46.611;13.59;52.91;0.00;6.25;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:46.825;13.59;52.52;0.00;6.25;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;25;205;205;205;0;0;0;255
15:48:47.033;13.59;52.54;1.00;6.25;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;53;0;0;255
15:48:47.251;13.83;52.56;2.00;6.25;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:47.464;13.83;52.56;2.50;6.25;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;131;0;0;255
15:48:47.671;14.07;52.41;3.50;6.25;169.20;2025-09-14;0.00;50.9391573;34.7701515;45.60;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:47.875;14.07;52.34;3.50;6.25;169.20;2025-09-14;10.04;50.9386829;34.7691146;7.32;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:48.086;14.55;52.27;2.50;6.25;169.20;2025-09-14;10.04;50.9386829;34.7691146;7.32;88;0;7;0;1;28;205;205;205;131;0;0;255
15:48:48.296;14.55;52.21;3.50;6.25;169.20;2025-09-14;10.04;50.9386829;34.7691146;7.32;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:48.500;15.03;52.19;4.00;6.25;169.20;2025-09-14;10.04;50.9386829;34.7691146;7.32;88;0;7;0;1;28;205;205;205;209;0;0;255
15:48:48.798;15.03;51.95;5.00;6.25;169.20;2025-09-14;9.79;50.9387063;34.7691138;7.27;88;0;7;0;1;28;205;205;205;260;0;0;255
15:48:49.013;15.03;51.77;6.00;6.25;169.20;2025-09-14;9.79;50.9387063;34.7691138;7.27;88;0;7;0;1;28;205;205;205;311;0;0;255
15:48:49.227;15.51;52.73;5.50;6.26;169.20;2025-09-14;9.79;50.9387063;34.7691138;7.27;88;0;7;0;1;28;205;205;205;290;0;0;255
15:48:49.434;15.51;52.84;0.00;6.26;169.20;2025-09-14;9.79;50.9387063;34.7691138;7.27;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:49.615;15.87;52.89;0.00;6.26;169.20;2025-09-14;9.79;50.9387063;34.7691138;7.27;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:49.793;15.87;52.91;0.00;6.26;169.20;2025-09-14;9.13;50.9387381;34.7691228;7.24;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:50.008;15.39;52.91;0.00;6.26;169.20;2025-09-14;9.13;50.9387381;34.7691228;7.24;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:50.193;15.39;52.91;0.00;6.26;169.20;2025-09-14;9.13;50.9387381;34.7691228;7.24;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:50.360;15.39;52.91;0.00;6.26;169.20;2025-09-14;9.13;50.9387381;34.7691228;7.24;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:50.576;14.07;52.91;0.00;6.26;169.20;2025-09-14;9.13;50.9387381;34.7691228;7.24;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:50.776;14.07;52.91;0.00;6.26;169.20;2025-09-14;10.27;50.938764;34.7691123;7.21;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:51.052;14.07;52.91;0.00;6.26;167.30;2025-09-14;0.00;50.938862;34.7690579;24.49;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:51.262;12.87;52.91;0.00;6.26;167.30;2025-09-14;0.00;50.938862;34.7690579;24.49;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:51.482;12.87;52.95;0.00;6.26;167.30;2025-09-14;0.00;50.938862;34.7690579;24.49;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:51.687;12.87;52.93;0.00;6.27;167.30;2025-09-14;0.00;50.938862;34.7690579;24.49;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:51.866;12.02;52.73;0.00;6.27;168.80;2025-09-14;10.33;50.9387895;34.7691017;7.33;88;0;7;0;3;25;205;205;205;0;0;0;255
15:48:52.072;12.02;52.91;0.00;6.27;168.80;2025-09-14;10.33;50.9387895;34.7691017;7.33;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:52.252;12.02;52.91;0.00;6.27;168.80;2025-09-14;10.33;50.9387895;34.7691017;7.33;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:52.433;11.06;52.93;0.00;6.27;168.80;2025-09-14;10.33;50.9387895;34.7691017;7.33;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:52.644;11.06;52.91;0.00;6.27;168.80;2025-09-14;10.33;50.9387895;34.7691017;7.33;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:52.827;11.06;52.93;0.00;6.27;168.80;2025-09-14;10.73;50.9388131;34.7691024;7.54;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:53.008;11.06;52.97;0.00;6.27;168.80;2025-09-14;10.73;50.9388131;34.7691024;7.54;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:53.336;9.62;52.95;0.00;6.27;168.80;2025-09-14;10.73;50.9388131;34.7691024;7.54;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:53.541;9.62;52.93;0.00;6.27;168.80;2025-09-14;10.73;50.9388131;34.7691024;7.54;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:53.747;9.62;52.93;0.00;6.27;167.30;2025-09-14;10.28;50.9388419;34.7691051;7.76;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:53.972;9.62;52.93;0.00;6.27;167.30;2025-09-14;10.28;50.9388419;34.7691051;7.76;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:54.144;9.62;52.93;0.00;6.27;167.30;2025-09-14;10.28;50.9388419;34.7691051;7.76;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:54.352;9.62;52.93;0.00;6.27;167.30;2025-09-14;10.28;50.9388419;34.7691051;7.76;88;0;7;0;3;28;205;205;205;0;0;0;255
15:48:54.541;7.93;52.93;0.00;6.27;167.30;2025-09-14;10.28;50.9388419;34.7691051;7.76;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:54.712;7.93;52.93;0.00;6.27;167.30;2025-09-14;10.28;50.9388419;34.7691051;7.76;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:54.896;7.93;52.93;0.00;6.27;167.30;2025-09-14;9.73;50.9388678;34.7691037;7.94;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:55.075;7.93;52.65;0.00;6.28;167.30;2025-09-14;9.73;50.9388678;34.7691037;7.94;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:55.281;7.93;52.63;0.00;6.28;167.30;2025-09-14;9.73;50.9388678;34.7691037;7.94;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:55.495;7.93;52.56;1.00;6.28;167.30;2025-09-14;9.73;50.9388678;34.7691037;7.94;88;0;7;0;1;28;205;205;205;53;0;0;255
15:48:55.675;7.09;52.52;1.00;6.28;167.30;2025-09-14;9.73;50.9388678;34.7691037;7.94;88;0;7;0;1;28;205;205;205;53;0;0;255
15:48:55.847;7.09;52.47;2.00;6.28;167.30;2025-09-14;7.99;50.9388892;34.7691008;8.07;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:56.073;7.09;52.47;2.00;6.28;167.30;2025-09-14;0.00;50.9390319;34.7688329;56.94;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:56.242;7.09;52.36;2.50;6.28;167.30;2025-09-14;0.00;50.9390319;34.7688329;56.94;88;0;7;0;1;28;205;205;205;131;0;0;255
15:48:56.454;7.81;52.30;2.00;6.28;167.30;2025-09-14;0.00;50.9390319;34.7688329;56.94;88;0;7;0;1;28;205;205;205;105;0;0;255
15:48:56.668;7.81;52.25;2.50;6.28;167.30;2025-09-14;0.00;50.9390319;34.7688329;56.94;88;0;7;0;1;28;205;205;205;131;0;0;255
15:48:57.082;7.81;52.17;3.50;6.28;167.30;2025-09-14;6.70;50.9389127;34.7690932;8.17;88;0;7;0;1;28;205;205;205;183;0;0;255
15:48:57.294;9.02;52.06;3.50;6.28;167.30;2025-09-14;6.70;50.9389127;34.7690932;8.17;88;0;7;0;1;28;205;205;205;182;0;0;255
15:48:57.504;9.02;51.99;5.50;6.28;167.30;2025-09-14;6.70;50.9389127;34.7690932;8.17;88;0;7;0;1;28;205;205;205;286;0;0;255
15:48:57.712;10.34;51.82;5.50;6.28;167.30;2025-09-14;6.70;50.9389127;34.7690932;8.17;88;0;7;0;1;28;205;205;205;285;0;0;255
15:48:57.930;10.34;51.71;7.00;6.28;167.30;2025-09-14;7.20;50.9389266;34.769084;8.25;88;0;7;0;1;28;205;205;205;362;0;0;255
15:48:58.165;10.34;51.66;7.00;6.28;167.30;2025-09-14;7.20;50.9389266;34.769084;8.25;88;0;7;0;1;28;205;205;205;362;0;0;255
15:48:58.378;11.54;51.53;7.50;6.28;167.30;2025-09-14;7.20;50.9389266;34.769084;8.25;88;0;7;0;1;28;205;205;205;386;0;0;255
15:48:58.586;11.54;51.51;7.00;6.28;167.30;2025-09-14;7.20;50.9389266;34.769084;8.25;88;0;7;0;1;28;205;205;205;361;0;0;255
15:48:58.823;12.75;51.35;7.50;6.28;167.30;2025-09-14;8.36;50.9389479;34.7690717;8.36;88;0;7;0;1;25;205;205;205;385;0;0;255
15:48:59.008;12.75;51.46;8.50;6.29;167.30;2025-09-14;8.36;50.9389479;34.7690717;8.36;88;0;7;0;1;28;205;205;205;437;0;0;255
15:48:59.216;12.75;51.49;7.50;6.29;167.30;2025-09-14;8.36;50.9389479;34.7690717;8.36;88;0;7;0;1;28;205;205;205;386;0;0;255
15:48:59.423;13.95;52.65;7.00;6.29;167.30;2025-09-14;8.36;50.9389479;34.7690717;8.36;88;0;7;0;1;28;205;205;205;369;0;0;255
15:48:59.629;13.95;52.82;0.00;6.29;167.30;2025-09-14;8.36;50.9389479;34.7690717;8.36;88;0;7;0;1;28;205;205;205;0;0;0;255
15:48:59.845;14.79;52.84;0.00;6.29;167.30;2025-09-14;10.63;50.9389702;34.7690641;8.38;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:00.021;14.79;52.89;0.00;6.29;167.30;2025-09-14;10.63;50.9389702;34.7690641;8.38;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:00.208;15.15;52.89;0.00;6.29;167.30;2025-09-14;10.63;50.9389702;34.7690641;8.38;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:00.375;15.15;52.84;0.00;6.29;167.30;2025-09-14;10.63;50.9389702;34.7690641;8.38;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:00.537;15.15;52.89;0.00;6.29;167.30;2025-09-14;10.63;50.9389702;34.7690641;8.38;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:00.710;15.15;52.91;0.00;6.29;167.30;2025-09-14;10.63;50.9389702;34.7690641;8.38;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:00.904;15.15;52.91;0.00;6.29;167.30;2025-09-14;11.57;50.9389997;34.7690477;8.40;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:01.073;15.15;52.91;0.00;6.29;167.30;2025-09-14;0.00;50.9391992;34.7688945;67.11;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:01.252;15.15;52.91;0.00;6.29;167.30;2025-09-14;0.00;50.9391992;34.7688945;67.11;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:01.433;15.15;52.63;0.00;6.29;167.30;2025-09-14;0.00;50.9391992;34.7688945;67.11;88;0;7;0;1;25;205;205;205;0;0;0;255
15:49:01.648;15.15;52.91;0.00;6.30;167.30;2025-09-14;0.00;50.9391992;34.7688945;67.11;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:01.823;15.15;52.91;0.00;6.30;167.30;2025-09-14;10.55;50.939033;34.7690372;8.29;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:02.001;15.15;52.91;0.00;6.30;167.30;2025-09-14;10.55;50.939033;34.7690372;8.29;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:02.181;15.15;52.86;0.00;6.30;167.30;2025-09-14;10.55;50.939033;34.7690372;8.29;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:02.364;15.15;52.63;0.00;6.30;167.30;2025-09-14;10.55;50.939033;34.7690372;8.29;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:02.587;14.91;52.56;2.50;6.30;167.30;2025-09-14;10.55;50.939033;34.7690372;8.29;88;0;7;0;1;28;205;205;205;131;0;0;255
15:49:02.779;14.91;52.49;3.50;6.30;167.30;2025-09-14;10.45;50.9390638;34.7690517;8.06;88;0;7;0;1;28;205;205;205;184;0;0;255
15:49:02.991;14.91;52.43;2.50;6.30;167.30;2025-09-14;10.45;50.9390638;34.7690517;8.06;88;0;7;0;1;28;205;205;205;131;0;0;255
15:49:03.204;14.91;52.32;2.50;6.30;167.30;2025-09-14;10.45;50.9390638;34.7690517;8.06;88;0;7;0;1;28;205;205;205;131;0;0;255
15:49:03.416;15.03;52.23;3.50;6.30;167.30;2025-09-14;10.45;50.9390638;34.7690517;8.06;88;0;7;0;1;28;205;205;205;183;0;0;255
15:49:03.635;15.03;52.16;3.50;6.30;167.30;2025-09-14;10.45;50.9390638;34.7690517;8.06;88;0;7;0;1;28;205;205;205;183;0;0;255
15:49:03.828;15.39;52.10;4.00;6.30;172.49;2025-09-14;12.39;50.9390843;34.7690911;7.97;88;0;7;0;1;28;205;205;205;208;0;0;255
15:49:04.013;15.39;51.99;4.00;6.31;172.49;2025-09-14;12.39;50.9390843;34.7690911;7.97;88;0;7;0;1;28;205;205;205;208;0;0;255
15:49:04.231;15.87;51.81;5.00;6.31;172.49;2025-09-14;12.39;50.9390843;34.7690911;7.97;88;0;7;0;1;28;205;205;205;259;0;0;255
15:49:04.435;15.87;51.81;5.50;6.31;172.49;2025-09-14;12.39;50.9390843;34.7690911;7.97;88;0;7;0;1;28;205;205;205;285;0;0;255
15:49:04.640;15.87;51.53;5.50;6.31;172.49;2025-09-14;12.39;50.9390843;34.7690911;7.97;88;0;7;0;1;28;205;205;205;283;0;0;255
15:49:04.789;16.35;51.51;7.00;6.31;175.92;2025-09-14;13.39;50.9390969;34.7691294;7.66;88;0;7;0;1;28;205;205;205;361;0;0;255
15:49:05.006;16.35;52.78;7.00;6.31;175.92;2025-09-14;13.39;50.9390969;34.7691294;7.66;88;0;7;0;1;28;205;205;205;369;0;0;255
15:49:05.226;16.83;52.86;0.00;6.31;175.92;2025-09-14;13.39;50.9390969;34.7691294;7.66;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:05.416;16.83;52.89;0.00;6.31;175.92;2025-09-14;13.39;50.9390969;34.7691294;7.66;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:05.564;16.83;52.80;0.00;6.31;175.92;2025-09-14;13.39;50.9390969;34.7691294;7.66;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:05.718;16.83;52.91;0.00;6.31;157.21;2025-09-14;14.01;50.9391109914115;34.7691758816751;7.09;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:05.930;16.83;52.91;0.00;6.31;176.15;2025-09-14;14.01;50.939111;34.7691759;7.57;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:06.110;16.95;52.91;0.00;6.32;168.80;2025-09-14;0.00;50.9392719;34.7693086;48.56;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:06.295;16.95;52.93;0.00;6.32;168.80;2025-09-14;0.00;50.9392719;34.7693086;48.56;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:06.475;16.71;52.91;0.00;6.32;168.80;2025-09-14;0.00;50.9392719;34.7693086;48.56;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:06.651;16.71;52.91;0.00;6.32;168.80;2025-09-14;0.00;50.9392719;34.7693086;48.56;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:06.840;16.71;52.87;0.00;6.32;176.15;2025-09-14;14.66;50.9391335;34.7692293;7.37;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:07.018;16.35;52.63;0.00;6.32;176.15;2025-09-14;14.66;50.9391335;34.7692293;7.37;88;0;7;0;1;25;205;205;205;0;0;0;255
15:49:07.226;16.35;52.84;0.00;6.32;176.15;2025-09-14;14.66;50.9391335;34.7692293;7.37;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:07.438;16.35;52.73;0.00;6.32;176.15;2025-09-14;14.66;50.9391335;34.7692293;7.37;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:07.613;16.35;52.47;1.00;6.32;176.15;2025-09-14;14.66;50.9391335;34.7692293;7.37;88;0;7;0;1;28;205;205;205;52;0;0;255
15:49:07.818;16.11;52.63;2.00;6.32;176.15;2025-09-14;13.30;50.9391562;34.7692911;7.19;88;0;7;0;1;28;205;205;205;105;0;0;255
15:49:08.033;16.11;52.45;2.00;6.32;176.15;2025-09-14;13.30;50.9391562;34.7692911;7.19;88;0;7;0;1;28;205;205;205;105;0;0;255
15:49:08.310;16.11;52.28;2.50;6.33;176.15;2025-09-14;13.30;50.9391562;34.7692911;7.19;88;0;7;0;1;28;205;205;205;131;0;0;255
15:49:08.576;16.23;52.17;2.50;6.33;176.15;2025-09-14;13.30;50.9391562;34.7692911;7.19;88;0;7;0;1;28;205;205;205;130;0;0;255
15:49:08.788;16.23;52.19;2.50;6.33;176.27;2025-09-14;13.05;50.9391779;34.7693452;7.07;88;0;7;0;1;28;205;205;205;130;0;0;255
15:49:08.965;16.47;52.08;4.00;6.33;176.27;2025-09-14;13.05;50.9391779;34.7693452;7.07;88;0;7;0;1;28;205;205;205;208;0;0;255
15:49:09.175;16.47;51.95;3.50;6.33;176.27;2025-09-14;13.05;50.9391779;34.7693452;7.07;88;0;7;0;1;28;205;205;205;182;0;0;255
15:49:09.389;16.83;51.92;4.00;6.33;176.27;2025-09-14;13.05;50.9391779;34.7693452;7.07;88;0;7;0;1;28;205;205;205;208;0;0;255
15:49:09.594;16.83;51.71;5.00;6.33;176.27;2025-09-14;13.05;50.9391779;34.7693452;7.07;88;0;7;0;1;28;205;205;205;259;0;0;255
15:49:09.806;16.83;51.57;5.00;6.33;175.31;2025-09-14;13.92;50.9391908;34.7693934;6.99;88;0;7;0;1;28;205;205;205;258;0;0;255
15:49:10.016;17.32;51.53;8.50;6.33;175.31;2025-09-14;13.92;50.9391908;34.7693934;6.99;88;0;7;0;1;28;205;205;205;438;0;0;255
15:49:10.224;17.68;51.55;7.50;6.33;175.31;2025-09-14;13.92;50.9391908;34.7693934;6.99;88;0;7;0;1;28;205;205;205;387;0;0;255
15:49:10.436;17.68;51.55;6.00;6.34;175.31;2025-09-14;13.92;50.9391908;34.7693934;6.99;88;0;7;0;1;28;205;205;205;309;0;0;255
15:49:10.647;18.16;51.53;6.00;6.34;175.31;2025-09-14;13.92;50.9391908;34.7693934;6.99;88;0;7;0;1;28;205;205;205;309;0;0;255
15:49:10.852;18.16;51.51;6.00;6.34;175.31;2025-09-14;15.49;50.9392037;34.769449;7.02;88;0;7;0;1;28;205;205;205;309;0;0;255
15:49:11.058;18.64;51.44;7.50;6.34;169.30;2025-09-14;0.00;50.9394881;34.7694842;53.56;88;0;7;0;1;28;205;205;205;386;0;0;255
15:49:11.212;18.64;51.42;7.50;6.34;169.30;2025-09-14;0.00;50.9394881;34.7694842;53.56;88;0;7;0;1;28;205;205;205;386;0;0;255
15:49:11.417;18.64;51.40;7.50;6.34;169.30;2025-09-14;0.00;50.9394881;34.7694842;53.56;88;0;7;0;1;28;205;205;205;386;0;0;255
15:49:11.631;19.12;51.29;6.00;6.34;169.30;2025-09-14;0.00;50.9394881;34.7694842;53.56;88;0;7;0;1;28;205;205;205;308;0;0;255
15:49:11.852;19.60;51.44;7.50;6.34;175.44;2025-09-14;16.65;50.9392218;34.7695098;7.09;88;0;7;0;1;28;205;205;205;386;0;0;255
15:49:12.057;19.60;51.51;7.00;6.34;175.44;2025-09-14;16.65;50.9392218;34.7695098;7.09;88;0;7;0;1;28;205;205;205;361;0;0;255
15:49:12.232;19.96;52.76;7.00;6.34;175.44;2025-09-14;16.65;50.9392218;34.7695098;7.09;88;0;7;0;1;28;205;205;205;369;0;0;255
15:49:12.444;19.96;52.82;0.00;6.35;175.44;2025-09-14;16.65;50.9392218;34.7695098;7.09;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:12.652;20.08;52.84;0.00;6.35;175.44;2025-09-14;16.65;50.9392218;34.7695098;7.09;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:12.863;20.20;52.84;0.00;6.35;175.40;2025-09-14;16.65;50.9392465;34.7695932;7.17;88;0;7;0;1;28;205;205;205;0;0;0;255
15:49:13.109;20.20;52.86;0.00;6.35;175.40;2025-09-14;16.65;50.9392465;34.7695932;7.17;88;0;7;0;3;28;205;205;205;0;0;0;255
